#plot,ctr
#x,y,sp,age,mysize,tag,sprout
90.55720333,22.62143557,2,0,5.793239929,617,92
92.61174289,23.49118878,1,0,27.94760801,618,0
91.67199248,24.6696939,1,0,31.99014356,619,0
90.2890602,27.52444976,1,0,13.94197301,620,0
93.72982659,27.92628498,1,0,20.72197359,621,0
98.70103366,20.39511163,1,0,14.64225476,622,0
96.00066041,28.50647839,1,0,22.0907061,623,0
95.20667795,30.48878471,1,0,17.57070572,624,0
97.04467916,31.58646174,1,0,23.96873443,625,0
92.8000704,34.01298347,1,0,20.84929755,626,0
93.03294613,38.72597495,1,0,16.52028309,627,0
95.80065462,38.97308636,1,0,9.549296586,628,0
96.336418,38.93599047,1,0,13.49633917,629,0
96.3919738,39.69080163,1,0,22.24986104,630,0
93.26882093,40.92050058,1,0,18.14366351,631,0
99.53386061,43.14922618,1,0,24.57352321,633,0
94.39006268,49.10683165,1,0,25.08281903,634,0
85.52498148,40.22571183,2,0,6.589014644,635,93
81.29212534,40.0530749,1,0,14.8332407,636,0
80.82786934,40.5350954,1,0,25.40112892,637,0
80.93955705,43.09779212,1,0,21.16760743,638,0
82.78755641,43.61896894,2,0,2.291831181,639,94
82.84745481,46.05158293,1,0,11.14084602,640,0
86.6706479,45.79940307,1,0,19.63971998,641,0
88.32428957,45.26793971,1,0,26.83352341,642,0
88.7518532,49.13251538,1,0,14.2602829,643,0
37.13282784,21.67303404,1,0,19.51239602,644,0
37.62354536,24.05044353,1,0,17.95267758,645,0
39.27848538,29.67677607,2,0,2.960281942,646,95
